filename,line_number,orig_segments,trans_segments,name,orig_text,trans_text,trans_fixed,trans_orig
adv_cidol-kcna-3-009_01.txt,51,2,1,千奈,ですけれど、先生。ほんのすこしだけ、\n肩の力を抜いてくださいませ。,不过老师，请您稍微放松些吧。,,<r\=ですけれど、先生。ほんのすこしだけ、>不过老师，请您稍微放松些吧。</r>\r\n
adv_cidol-kcna-3-009_01.txt,70,2,1,千奈,アイドルとしてライブができるだけの\n実力が付いてきましたので。,拥有了作为偶像登台的实力。,,<r\=アイドルとしてライブができるだけの>拥有了作为偶像登台的实力。</r>\r\n
adv_cidol-kcna-3-009_01.txt,88,2,1,千奈,サロンとしての性質を持った\nパーティーではありませんわ。,带有社交沙龙性质的那种派对。,,<r\=サロンとしての性質を持った>带有社交沙龙性质的那种派对。</r>\r\n
adv_cidol-kcna-3-009_01.txt,112,2,1,{user},『倉本本邸でパーティーをする』\nというものがありましたね。,『在本家举办派对』的安排呢。,,<r\=『倉本本邸でパーティーをする』>『在本家举办派对』的安排呢。</r>\r\n
adv_cidol-kcna-3-009_01.txt,119,2,1,千奈,はい……とってもお忙しい方々ばかり\nですのに……いつだって、,是的......虽然大家都很忙碌......,,<r\=はい……とってもお忙しい方々ばかり>是的......虽然大家都很忙碌......</r>\r\n
adv_cidol-kcna-3-009_01.txt,123,2,1,千奈,わたくしとの時間を\n優先してくださいますの。,但总会优先腾出与我相处的时间。,,<r\=わたくしとの時間を>但总会优先腾出与我相处的时间。</r>\r\n
adv_cidol-kcna-3-009_01.txt,128,2,1,{user},そこには常に『倉本千奈ファースト』\nの精神があります。,但始终贯彻着『仓本千奈优先』的精神。,,<r\=そこには常に『倉本千奈ファースト』>但始终贯彻着『仓本千奈优先』的精神。</r>\r\n
adv_cidol-kcna-3-009_01.txt,131,2,1,千奈,先生。わたくし、\n最初にお伝えしましたわ。,老师，我之前也说过吧？,,<r\=先生。わたくし、>老师，我之前也说过吧？</r>\r\n
adv_cidol-kcna-3-009_01.txt,149,2,1,千奈,うふふ……わたくしも皆さんのことが、\n大好きですわ。,呵呵......我也深爱着大家呢。,,<r\=うふふ……わたくしも皆さんのことが、>呵呵......我也深爱着大家呢。</r>\r\n
adv_cidol-kcna-3-009_02.txt,184,2,1,千奈,それがどれだけ、\nリスクのある行為だったか……,那是多么冒险的...,,<r\=それがどれだけ、>那是多么冒险的...</r>\r\n
adv_cidol-kcna-3-009_03.txt,92,2,1,千奈,長年、厳しいレッスンを積んできた\nわけではありませんもの。,经历过多年严苛的训练。,,<r\=長年、厳しいレッスンを積んできた>经历过多年严苛的训练。</r>\r\n
adv_cidol-kcna-3-009_03.txt,127,2,1,千奈,そこまで高評価を\nいただいてしまっては……,得到这么高的评价......,,<r\=そこまで高評価を>得到这么高的评价......</r>\r\n
adv_cidol-kcna-3-009_03.txt,159,2,1,千奈,すべてのファンに対して、\n公平なのがアイドル。ですが……,偶像应该公平对待所有粉丝。但是......,,<r\=すべてのファンに対して、>偶像应该公平对待所有粉丝。但是......</r>\r\n
adv_cidol-kllj-3-000_03.txt,18,2,1,{user},みんな葛城さんの新曲を\n楽しみにしているんですよ。,大家都很期待葛城小姐的新曲呢。,,<r\=みんな葛城さんの新曲を>大家都很期待葛城小姐的新曲呢。</r>\r\n
adv_cidol-kllj-3-001_02.txt,172,2,1,{user},そうすれば、\nはぐれることはないですから。,这样就不会走散了。,,<r\=そうすれば、>这样就不会走散了。</r>\r\n
adv_cidol-kllj-3-005_02.txt,145,3,2,リーリヤ,わたし、昔から\n『ふわっとブレザーつむじちゃん』って\nいうアニメが好きで……,我从小就特别喜欢\n《轻飘飘西服小旋涡》这部动画……,,<r\=わたし、昔から>我从小就特别喜欢</r>\r\n<r\=『ふわっとブレザーつむじちゃん』って>《轻飘飘西服小旋涡》这部动画……</r>\r\n
adv_cidol-kllj-3-005_03.txt,10,2,0,,12月25日。\nクリスマス当日。 hide=true,,,12月25日。\nクリスマス当日。 hide=true
adv_cidol-kllj-3-005_03.txt,47,2,1,{user},葛城さんの好きなロボットアニメ\nですね。,是你最喜欢的机器人动画呢。,,<r\=葛城さんの好きなロボットアニメ>是你最喜欢的机器人动画呢。</r>\r\n
adv_cidol-kllj-3-005_03.txt,62,2,1,リーリヤ,ロボット自体も洗練されたデザインで\nとってもカッコいいんですけど、,虽然机器人本身的设计就很精炼帅气，,,<r\=ロボット自体も洗練されたデザインで>虽然机器人本身的设计就很精炼帅气，</r>\r\n
adv_cidol-kllj-3-005_03.txt,209,2,1,リーリヤ,はい。センパイ、首回りが寒そう\nだったので。,请便。,,<r\=はい。>请便。</r>センパイ、首回りが寒そう\nだったので。
adv_cidol-kllj-3-010_01.txt,94,2,1,リーリヤ,気づいたら、すっかり遅い時間に\nなっちゃってました……。,回过神来已经这么晚了……,,<r\=気づいたら、すっかり遅い時間に>回过神来已经这么晚了……</r>\r\n
adv_cidol-kllj-3-010_01.txt,294,2,1,{user},葛城さん、アイドルに一番必要な才能は\nなんだと思いますか？,葛城同学，你觉得偶像最需要的是什么才能？,,<r\=葛城さん、アイドルに一番必要な才能は>葛城同学，你觉得偶像最需要的是什么才能？</r>\r\n
adv_cidol-kllj-3-010_02.txt,89,2,1,{user},失礼。盗み聞きをするつもりは\nなかったのですが――,失礼了。虽然没打算偷听——,,<r\=失礼。盗み聞きをするつもりは>失礼了。虽然没打算偷听——</r>\r\n
adv_cidol-shro-3-000_03.txt,102,2,1,広,そんなわたしを好きになって\nくれる人たちがいるなんて……,这样的我居然会被人喜欢......,,<r\=そんなわたしを好きになって>这样的我居然会被人喜欢......</r>\r\n
adv_cidol-shro-3-000_03.txt,141,2,1,広,いままでシンプルに\n考えていたことが……,以前简单明了的想法......,,<r\=いままでシンプルに>以前简单明了的想法......</r>\r\n
adv_cidol-shro-3-000_03.txt,157,2,1,{user},ファンのことを\n考えるようになったんですね。,也开始为粉丝着想了吧。,,<r\=ファンのことを>也开始为粉丝着想了吧。</r>\r\n
adv_cidol-shro-3-001_01.txt,79,2,1,{user},頭がいいとは、\n思っていないのでは？,你头脑聪明吧？,,<r\=頭がいいとは、>你头脑聪明吧？</r>\r\n
adv_cidol-shro-3-001_02.txt,32,2,1,千奈,きゅ、急にとんでもない会話が\n始まりましたわ……,突、突然开始了不得了的对话呢......,,<r\=きゅ、急にとんでもない会話が>突、突然开始了不得了的对话呢......</r>\r\n
adv_cidol-shro-3-001_02.txt,70,2,1,佑芽,えっと……あたしが思う、\n広ちゃんの魅力はね～。,那个......我觉得小广的魅力啊～,,<r\=えっと……あたしが思う、>那个......我觉得小广的魅力啊～</r>\r\n
adv_cidol-shro-3-001_02.txt,111,3,2,佑芽,だけどあたし……\n広ちゃんのこと、大好きだよ。\n,但是我......\n最喜欢小广了。,,<r\=だけどあたし……>但是我......</r>\r\n<r\=広ちゃんのこと、大好きだよ。>最喜欢小广了。</r>\r\n
adv_cidol-shro-3-001_02.txt,176,2,1,千奈,篠澤さんの\n魅力なのかもしれませんわね。,篠泽小姐的魅力所在呢。,,<r\=篠澤さんの>篠泽小姐的魅力所在呢。</r>\r\n
adv_cidol-shro-3-002_02.txt,19,2,1,{user},ホラー映画と、そのメイキング映像など\nも用意しました。,还有恐怖电影和它们的幕后制作花絮。,,<r\=ホラー映画と、そのメイキング映像など>还有恐怖电影和它们的幕后制作花絮。</r>\r\n
adv_cidol-shro-3-002_02.txt,76,2,1,広,なんで先にメイキング映像から\n見せちゃったの？,为什么先给我看幕后花絮啊？,,<r\=なんで先にメイキング映像から>为什么先给我看幕后花絮啊？</r>\r\n
adv_cidol-shro-3-002_02.txt,82,2,1,広,このあと映画を観ても、\n怖くなくなっちゃうかも。,这样看完电影可能就不觉得可怕了。,,<r\=このあと映画を観ても、>这样看完电影可能就不觉得可怕了。</r>\r\n
adv_cidol-shro-3-002_03.txt,172,2,1,広,悪戯をされる側の気持ち、\n味わってもらおう。,尝尝被恶作剧的滋味。,,<r\=悪戯をされる側の気持ち、>尝尝被恶作剧的滋味。</r>\r\n
adv_cidol-shro-3-002_03.txt,191,2,1,広,面白くて、幸せな夜を……\nプレゼントする、ね。,送给大家一个有趣又幸福的夜晚吧。,,<r\=面白くて、幸せな夜を……>送给大家一个有趣又幸福的夜晚吧。</r>\r\n
adv_cidol-shro-3-007_01.txt,68,2,1,{user},『Campus mode!!』を\n知っていますか？,你知道《Campus mode!!》吗？,,<r\=『Campus mode!!』を>你知道《Campus mode!!》吗？</r>\r\n
adv_cidol-shro-3-007_01.txt,135,2,1,{user},……色々、込み上げるものが\nあったんです。,……因为百感交集。,,<r\=……色々、込み上げるものが>……因为百感交集。</r>\r\n
adv_cidol-shro-3-007_01.txt,164,3,2,広,習得には長い時間がかかると思う。\n『N.I.A』で披露するのは\n無理っぽい。,要掌握这首歌需要很长时间\n恐怕赶不上《N.I.A》的演出。,,<r\=習得には長い時間がかかると思う。>要掌握这首歌需要很长时间</r>\r\n<r\=『N.I.A』で披露するのは>恐怕赶不上《N.I.A》的演出。</r>\r\n
adv_cidol-shro-3-007_02.txt,20,2,1,広,いまなら……激しいダンスのある曲も\n歌えそうな気がしてきた。,现在的我……感觉连激烈舞蹈的曲子也能唱了。,,<r\=いまなら……激しいダンスのある曲も>现在的我……感觉连激烈舞蹈的曲子也能唱了。</r>\r\n
adv_cidol-shro-3-007_02.txt,161,2,1,{user},どうして超激辛に\nチャレンジしちゃったんです？,为什么要挑战变态辣啊？,,<r\=どうして超激辛に>为什么要挑战变态辣啊？</r>\r\n
adv_cidol-shro-3-008_03.txt,115,2,1,{user},せめて常人並みの握力を手に入れてから\n言ってくださいね。,至少等握力达到普通人水平再说吧。,,<r\=せめて常人並みの握力を手に入れてから>至少等握力达到普通人水平再说吧。</r>\r\n
adv_cidol-ssmk-3-000_02.txt,165,2,1,{user},お客さんにも一緒に踊ってもらう\nつもりなんでしょう？,不是打算让观众也一起跳吗？,,<r\=お客さんにも一緒に踊ってもらう>不是打算让观众也一起跳吗？</r>\r\n
adv_cidol-ssmk-3-001_01.txt,48,2,1,清夏,あたしは夏服を買いに行こうと\n思ってたんだよね！,我正打算去买夏装呢！,,<r\=あたしは夏服を買いに行こうと>我正打算去买夏装呢！</r>\r\n
adv_cidol-ssmk-3-001_01.txt,137,2,1,清夏,だよね！　あたしもこっちが良いと\n思ってたんだ～♪,对吧！我也觉得这件更好~♪,,<r\=だよね！　あたしもこっちが良いと>对吧！我也觉得这件更好~♪</r>\r\n
adv_cidol-ssmk-3-001_01.txt,164,2,1,{user},ウインドウショッピングに\n熱中してしまいましたね……,逛着逛着就入迷了呢......,,<r\=ウインドウショッピングに>逛着逛着就入迷了呢......</r>\r\n
adv_cidol-ssmk-3-002_02.txt,103,2,1,{user},あなたの本音に惹かれた人間もいる、\nということです。,意思是也有人会被你的真心所吸引。,,<r\=あなたの本音に惹かれた人間もいる、>意思是也有人会被你的真心所吸引。</r>\r\n
adv_cidol-ssmk-3-002_03.txt,62,2,1,{user},ファンが清夏さんに抱くイメージからは\n離れた曲になっています。,这首歌偏离了粉丝对清夏的印象。,,<r\=ファンが清夏さんに抱くイメージからは>这首歌偏离了粉丝对清夏的印象。</r>\r\n
adv_cidol-ssmk-3-007_02.txt,216,2,1,リーリヤ,清夏ちゃんが急に諦めるなんて\n言い出した理由は――,你突然说要放弃的理由——,,<r\=清夏ちゃんが急に諦めるなんて>你突然说要放弃的理由——</r>\r\n
adv_cidol-ssmk-3-007_02.txt,221,2,1,リーリヤ,やっぱり、膝の大怪我に関係する\nことなんだよね？,果然和那次膝盖重伤有关对吧？,,<r\=やっぱり、膝の大怪我に関係する>果然和那次膝盖重伤有关对吧？</r>\r\n
adv_cidol-ssmk-3-010_03.txt,425,2,1,リーリヤ,清夏ちゃんは、\nそのプロデューサーさんのことが、,清夏酱你啊，,,<r\=清夏ちゃんは、>清夏酱你啊，</r>\r\n
adv_cidol-ttmr-3-001_01.txt,140,2,1,手毬,ふっ……プロデューサーが普段、\n私をどう思っているのか。,呵......这下就能知道,,<r\=ふっ……プロデューサーが普段、>呵......这下就能知道</r>\r\n
adv_cidol-ttmr-3-001_03.txt,73,2,1,手毬,（こんなにカッコよく\n映ってるんだ～～～～～～～♡）,（看起来这么帅气～～～～～～～♡）,,<r\=（こんなにカッコよく>（看起来这么帅气～～～～～～～♡）</r>\r\n
adv_cidol-ttmr-3-002_01.txt,27,2,1,{user},ハロウィンのステージで歌うことに\nなっていたはずですが。,不是应该参加万圣节演唱会的舞台表演吗？,,<r\=ハロウィンのステージで歌うことに>不是应该参加万圣节演唱会的舞台表演吗？</r>\r\n
adv_cidol-ttmr-3-002_01.txt,50,2,1,手毬,衣装を自分たちで\n用意しなくちゃいけなくて……,服装必须自己准备...,,<r\=衣装を自分たちで>服装必须自己准备...</r>\r\n
adv_cidol-ttmr-3-002_01.txt,57,2,1,手毬,適当に既製品を用意しようと\n思っていたんですけど……,本来想随便买现成的应付...,,<r\=適当に既製品を用意しようと>本来想随便买现成的应付...</r>\r\n
adv_cidol-ttmr-3-002_01.txt,89,2,1,手毬,もしも当日……手作り衣装が\n用意できなかったら……,要是当天...拿不出亲手做的服装...,,<r\=もしも当日……手作り衣装が>要是当天...拿不出亲手做的服装...</r>\r\n
adv_cidol-ttmr-3-002_01.txt,130,2,1,{user},プロデューサーが手伝っては\nいけないというルールはない。,没有规定说制作人不能帮忙。,,<r\=プロデューサーが手伝っては>没有规定说制作人不能帮忙。</r>\r\n
adv_cidol-ttmr-3-002_02.txt,15,2,1,{user},クラスメイトに自慢できる衣装である\nこと。,必须是能让同班同学羡慕的服装。,,<r\=クラスメイトに自慢できる衣装である>必须是能让同班同学羡慕的服装。</r>\r\n
adv_cidol-ttmr-3-002_02.txt,59,2,1,手毬,……自作の衣装でライブをする勇気は\nないんですけど。,......我可没有勇气穿着自制服装上台表演。,,<r\=……自作の衣装でライブをする勇気は>......我可没有勇气穿着自制服装上台表演。</r>\r\n
adv_cidol-ttmr-3-007_02.txt,25,2,1,{user},その一言で済ませられないほど、\n完成度が高い。――なにか理由が？,这完成度可不是一句简单夸奖就能带过的——有什么特别原因吗？,,<r\=その一言で済ませられないほど、>这完成度可不是一句简单夸奖就能带过的——有什么特别原因吗？</r>\r\n
adv_cidol-ttmr-3-009_01.txt,106,2,1,手毬,そういうふうには思ってなくて。\n本当に、たまたまだったんです。,真的只是机缘巧合而已。,,<r\=そういうふうには思ってなくて。>真的只是机缘巧合而已。</r>\r\n
adv_cidol-ttmr-3-009_03.txt,99,2,1,手毬,私、みっしりした食感の食べ物が\n好きなんですけど。,我本来就喜欢口感扎实的食物，,,<r\=私、みっしりした食感の食べ物が>我本来就喜欢口感扎实的食物，</r>\r\n
adv_cidol-ttmr-3-009_03.txt,164,2,1,{user},最初に話そうとしていたエピソードを\n聞きたいのですが。,我想听听原本打算说的故事。,,<r\=最初に話そうとしていたエピソードを>我想听听原本打算说的故事。</r>\r\n
adv_cidol-ttmr-3-009_03.txt,180,2,1,手毬,あなたとのエピソード\nばっかり思い浮かぶんです！！,满脑子都是和您有关的回忆！！,,<r\=あなたとのエピソード>满脑子都是和您有关的回忆！！</r>\r\n
adv_csprt-1-0003_02.txt,106,2,1,ことね,……あれ？\n……わぁ！ 麻央先輩！,……,,<r\=……>……</r>あれ？\n……わぁ！ 麻央先輩！
adv_csprt-1-0010_02.txt,97,2,1,美鈴,ありがとうございます。\nそれでは、お願いしてもいいですか？,谢谢夸奖。,,<r\=ありがとうございます。>谢谢夸奖。</r>\nそれでは、お願いしてもいいですか？
adv_csprt-1-0011_02.txt,16,2,1,莉波,会長、さっきから熱心に\n新入生の名簿を見てますね。,会长，您从刚才开始就一直在认真看新生名册呢。,,<r\=会長、さっきから熱心に>会长，您从刚才开始就一直在认真看新生名册呢。</r>\r\n
adv_csprt-2-0009_01.txt,40,2,1,佑芽,それに、これを飲んで\nトレーニングすると――,而且喝了这个再训练的话——,,<r\=それに、これを飲んで>而且喝了这个再训练的话——</r>\r\n
adv_csprt-2-0009_02.txt,115,2,1,手毬,は？　あなたと……勝負した\nつもりなんて……ない、けど……？,哈？我什么时候...答应要和你比赛了......？,,<r\=は？　あなたと……勝負した>哈？我什么时候...答应要和你比赛了......？</r>\r\n
adv_csprt-2-0009_02.txt,121,2,1,佑芽,ええ～っ？　競争して\nくれてるんじゃなかったの？,诶~？你不是在和我较劲吗？,,<r\=ええ～っ？　競争して>诶~？你不是在和我较劲吗？</r>\r\n
adv_csprt-2-0012_01.txt,29,3,2,美鈴,昨日のレッスンって、そんなに\nハードだったでしょうか……\n,昨天的训练课程\n有那么高强度吗……,,<r\=昨日のレッスンって、そんなに>昨天的训练课程</r>\r\n<r\=ハードだったでしょうか……>有那么高强度吗……</r>\r\n
adv_csprt-2-0012_02.txt,84,2,1,美鈴,でしたら、丁度そこにベンチも\nありますし……,这样的话，那边正好有长椅……,,<r\=でしたら、丁度そこにベンチも>这样的话，那边正好有长椅……</r>\r\n
adv_csprt-2-0013_01.txt,38,2,1,莉波,春は、出会いと別れの季節って\n言うけれど――,虽说春天是相遇与离别的季节——,,<r\=春は、出会いと別れの季節って>虽说春天是相遇与离别的季节——</r>\r\n
adv_csprt-2-0018_02.txt,40,2,1,手毬,（……っ、な、なんなの～！\n　このフィジカルお化け……！）,（……呜、这、这是什么怪物体力……！）,,<r\=（……っ、な、なんなの～！>（……呜、这、这是什么怪物体力……！）</r>\r\n
adv_csprt-2-0018_02.txt,120,2,1,咲季,ちょっと、無理させちゃったわね。\n悪かったわ。,抱歉啊，是我太勉强你了。,,<r\=ちょっと、無理させちゃったわね。>抱歉啊，是我太勉强你了。</r>\r\n
adv_csprt-2-0020_01.txt,150,2,1,莉波,声をかけられないように\n気を付けないと。,要小心别被搭讪才行。,,<r\=声をかけられないように>要小心别被搭讪才行。</r>\r\n
adv_csprt-2-0023_02.txt,103,2,1,リーリヤ,いつもお世話になっている\nお礼をしたくて……。,想感谢您一直以来的照顾...,,<r\=いつもお世話になっている>想感谢您一直以来的照顾...</r>\r\n
adv_csprt-2-0025_02.txt,4,2,1,星南,羽目を外し過ぎている生徒は\nいないわね。,没有学生玩得太过火呢。,,<r\=羽目を外し過ぎている生徒は>没有学生玩得太过火呢。</r>\r\n
adv_csprt-2-0034_01.txt,37,2,1,咲季,ええ。どんなにいい\nパフォーマンスをしても、,没错。无论表演多么精彩，,,<r\=ええ。どんなにいい>没错。无论表演多么精彩，</r>\r\n
adv_csprt-2-0034_02.txt,116,2,1,佑芽,茂みになってた知らない\n木の実を食べたりして。,还会摘草丛里不认识的野果来吃。,,<r\=茂みになってた知らない>还会摘草丛里不认识的野果来吃。</r>\r\n
adv_csprt-2-0035_01.txt,36,3,2,広,アグリーセーターは、クリスマスに\nちなんだものが編み込まれている\nセーターのこと。,丑毛衣就是织有圣诞元素\n的毛衣。,,<r\=アグリーセーターは、クリスマスに>丑毛衣就是织有圣诞元素</r>\r\n<r\=ちなんだものが編み込まれている>的毛衣。</r>\r\n
adv_csprt-2-0039_02.txt,114,3,2,ビジュアルトレーナー,と、とにかく……\n咲季ちゃんは、ダンスやボーカルに\n力を入れがちだけど、,总、总之...\n咲季酱平时总是专注于舞蹈和声乐训练，,,<r\=と、とにかく……>总、总之...</r>\r\n<r\=咲季ちゃんは、ダンスやボーカルに>咲季酱平时总是专注于舞蹈和声乐训练，</r>\r\n
adv_csprt-2-0044_01.txt,154,2,1,千奈,千奈ぴょんを気に入っていないわけでは\nないのですが――,倒也不是不喜欢千奈兔这个称呼——,,<r\=千奈ぴょんを気に入っていないわけでは>倒也不是不喜欢千奈兔这个称呼——</r>\r\n
adv_csprt-3-0005_01.txt,118,2,1,莉波,……まさか、同じ新入生だとは\n思わなかったよ。,......没想到会是同届的新生呢。,,<r\=……まさか、同じ新入生だとは>......没想到会是同届的新生呢。</r>\r\n
adv_csprt-3-0006_03.txt,90,2,1,千奈,いいえっ。莉波お姉さまは\nわたくしにとって――,不！莉波姐姐对我而言——,,<r\=いいえっ。莉波お姉さまは>不！莉波姐姐对我而言——</r>\r\n
adv_csprt-3-0007_01.txt,5,2,1,リーリヤ,（……ううぅ、新入生の入寮の\n歓迎会って聞いてきたけど……）,（……呜、虽然听说这是新生入住的欢迎会……）,,<r\=（……ううぅ、新入生の入寮の>（……呜、虽然听说这是新生入住的欢迎会……）</r>\r\n
adv_csprt-3-0007_01.txt,19,2,1,リーリヤ,（……人が大勢いる場所って苦手だな。\n清夏ちゃんもいないし……）,（……但我不太擅长人多的地方。清夏酱也不在……）,,<r\=（……人が大勢いる場所って苦手だな。>（……但我不太擅长人多的地方。清夏酱也不在……）</r>\r\n
adv_csprt-3-0007_01.txt,23,2,1,リーリヤ,（……でも、アイドルになるんだから、\n人見知りなんてしてちゃだめ）,（……不过既然要成为偶像，就不能再怕生了）,,<r\=（……でも、アイドルになるんだから、>（……不过既然要成为偶像，就不能再怕生了）</r>\r\n
adv_csprt-3-0007_01.txt,31,2,1,リーリヤ,（……～っ、ゆ、勇気を出して、\nだ、誰かに声を……）,（……～呜、鼓、鼓起勇气，找、找个人搭话吧……）,,<r\=（……～っ、ゆ、勇気を出して、>（……～呜、鼓、鼓起勇气，找、找个人搭话吧……）</r>\r\n
adv_csprt-3-0007_01.txt,47,2,1,リーリヤ,――ふわあっ！？\nわ、わたし……ですか？,——哇啊！？是、是在叫我吗？,,<r\=――ふわあっ！？>——哇啊！？是、是在叫我吗？</r>\r\n
adv_csprt-3-0007_01.txt,54,2,1,麻央,すまない、驚かせてしまったね。\n可憐な花が咲いていたから、,抱歉吓到你了。看到像绽放的鲜花般可爱的你，,,<r\=すまない、驚かせてしまったね。>抱歉吓到你了。看到像绽放的鲜花般可爱的你，</r>\r\n
adv_csprt-3-0007_01.txt,59,2,1,麻央,思わず声をかけてしまったよ。\n飲み物は大丈夫？,忍不住就打招呼了。需要饮料吗？,,<r\=思わず声をかけてしまったよ。>忍不住就打招呼了。需要饮料吗？</r>\r\n
adv_csprt-3-0007_01.txt,64,2,1,リーリヤ,あ、ありがとうございます！\nええっと……,谢、谢谢！那个……,,<r\=あ、ありがとうございます！>谢、谢谢！那个……</r>\r\n
adv_csprt-3-0007_01.txt,71,2,1,麻央,ああ、失敬。ボクは3年の有村麻央。\nこの寮の寮長をさせてもらってる。,啊，失礼了。我是三年级的有村麻央，担任宿舍长。,,<r\=ああ、失敬。ボクは3年の有村麻央。>啊，失礼了。我是三年级的有村麻央，担任宿舍长。</r>\r\n
adv_csprt-3-0007_01.txt,79,2,1,リーリヤ,セ、センパイ……！\n寮長さん！？,学、学长……！宿舍长！？,,<r\=セ、センパイ……！>学、学长……！宿舍长！？</r>\r\n
adv_csprt-3-0007_01.txt,85,2,1,リーリヤ,あ、あの、わたしは、リーリヤ。\n1年の葛城リーリヤです。,那、那个，我是莉莉娅。一年级的葛城莉莉娅。,,<r\=あ、あの、わたしは、リーリヤ。>那、那个，我是莉莉娅。一年级的葛城莉莉娅。</r>\r\n
adv_csprt-3-0007_01.txt,94,2,1,麻央,リーリヤ、美しい名前だね。\n海外――北欧の出身かな？,莉莉娅，真是美丽的名字。你是海外——北欧出身吗？,,<r\=リーリヤ、美しい名前だね。>莉莉娅，真是美丽的名字。你是海外——北欧出身吗？</r>\r\n
adv_csprt-3-0007_01.txt,100,2,1,リーリヤ,は、はい……！\nスウェーデンから来ました。,是、是的……！我从瑞典来的。,,<r\=は、はい……！>是、是的……！我从瑞典来的。</r>\r\n
adv_csprt-3-0007_01.txt,108,2,1,リーリヤ,日本語、まだ上手じゃないですけど、\nよ、よろしくお願いします！,虽然日语还不太好，请、请多指教！,,<r\=日本語、まだ上手じゃないですけど、>虽然日语还不太好，请、请多指教！</r>\r\n
adv_csprt-3-0007_01.txt,111,2,1,麻央,よろしく。せっかくの歓迎会だ。\n楽しんでいってくれたまえ。,请多指教。难得有欢迎会，好好享受吧。,,<r\=よろしく。せっかくの歓迎会だ。>请多指教。难得有欢迎会，好好享受吧。</r>\r\n
adv_csprt-3-0007_01.txt,141,2,1,リーリヤ,まるで王子様みたいな、\n素敵なセンパイでした……,简直像王子殿下一样……好棒的学长……,,<r\=まるで王子様みたいな、>简直像王子殿下一样……好棒的学长……</r>\r\n
adv_csprt-3-0008_01.txt,36,2,1,清夏,あたしたち、似たよーな写真\nたくさん撮ってんね～。,我们拍了好多类似风格的照片呢～,,<r\=あたしたち、似たよーな写真>我们拍了好多类似风格的照片呢～</r>\r\n
adv_csprt-3-0008_02.txt,51,2,1,清夏,ま、そんなとこだろーなって\n思ってたけどさ～。,嘛，我就猜是这样啦～。,,<r\=ま、そんなとこだろーなって>嘛，我就猜是这样啦～。</r>\r\n
adv_csprt-3-0009_01.txt,59,2,1,手毬,補習の補習なんてあるんだ。\nはじめて聞いた。,补课的补课还是第一次听说。,,<r\=補習の補習なんてあるんだ。>补课的补课还是第一次听说。</r>\r\n
adv_csprt-3-0009_02.txt,126,2,1,佑芽,う～ん、やっぱり広ちゃんの部屋\nって感じ！,唔~果然超有小广的房间特色！,,<r\=う～ん、やっぱり広ちゃんの部屋>唔~果然超有小广的房间特色！</r>\r\n
adv_csprt-3-0011_03.txt,103,2,1,佑芽,すごーく成績の悪いあたしに\n声をかけてくれたんですか？,主动邀请成绩这么差劲的我呢？,,<r\=すごーく成績の悪いあたしに>主动邀请成绩这么差劲的我呢？</r>\r\n
adv_csprt-3-0012_03.txt,48,2,1,一同,（一緒にレッスンを\nすることになるなんて――）,（一起上课什么的——）,,<r\=（一緒にレッスンを>（一起上课什么的——）</r>\r\n
adv_csprt-3-0013_03.txt,100,2,1,ことね,いや……もらえませんよ。\n理由もなく。,不要...无缘无故的票我不能收。,,<r\=いや……もらえませんよ。>不要...无缘无故的票我不能收。</r>\r\n
adv_csprt-3-0014_02.txt,36,2,1,星南,相手の動きを自然に\n誘導するテクニックよ。,这是自然引导对方行动的技巧哦。,,<r\=相手の動きを自然に>这是自然引导对方行动的技巧哦。</r>\r\n
adv_csprt-3-0016_01.txt,20,2,1,千奈,全員、ひとりたりとも\n欠けることなく――,全班同学一个都不能少——,,<r\=全員、ひとりたりとも>全班同学一个都不能少——</r>\r\n
adv_csprt-3-0016_01.txt,54,2,1,広,あっち、歩いて\n遠ざかっていく人影が。,那边...有个渐渐走远的背影呢。,,<r\=あっち、歩いて>那边...有个渐渐走远的背影呢。</r>\r\n
adv_csprt-3-0019_03.txt,31,2,1,{user},したがって先生をアイドルとして\nプロデュースするならば……,因此如果要培育老师成为偶像的话...,,<r\=したがって先生をアイドルとして>因此如果要培育老师成为偶像的话...</r>\r\n
adv_csprt-3-0020_01.txt,34,2,1,{user},友達と呼べるかどうかは\nわかりませんが。,虽然不确定能不能算朋友,,<r\=友達と呼べるかどうかは>虽然不确定能不能算朋友</r>\r\n
adv_csprt-3-0020_03.txt,30,2,1,あさり先生,料理のできない人だと\n勘違いしているようですからね。,不会做饭的人呢。,,<r\=料理のできない人だと>不会做饭的人呢。</r>\r\n
adv_csprt-3-0021_01.txt,48,2,1,手毬,（小降りになるまで\n雨宿りして――……）,（等雨小点再走吧——……）,,<r\=（小降りになるまで>（等雨小点再走吧——……）</r>\r\n
adv_csprt-3-0021_02.txt,126,2,1,美鈴,なら、よかった。雷、すごく大きな\n音が鳴っていたから……怖くて。,那就好。刚才雷声特别大......我有点害怕。,,<r\=なら、よかった。雷、すごく大きな>那就好。刚才雷声特别大......我有点害怕。</r>\r\n
adv_csprt-3-0022_02.txt,30,2,1,麻央,（どんな時でも、スマートかつ\n　優雅な王子様であるために……ん？）,（无论何时都要保持优雅王子风范...咦？）,,<r\=（どんな時でも、スマートかつ>（无论何时都要保持优雅王子风范...咦？）</r>\r\n
